evm.utg356.84	843	281
evm.utg356.85	321	107
evm.utg356.86	975	325
evm.utg356.87	939	313
evm.utg356.88	462	154
evm.utg356.89	969	323
evm.utg356.9	1239	413
evm.utg356.90	948	316
evm.utg356.91	312	104
evm.utg356.92	786	262
evm.utg356.93	960	320
evm.utg356.94	627	209
evm.utg356.95	1575	525
evm.utg356.96	270	90
evm.utg356.97	579	193
evm.utg356.98	873	291
evm.utg356.99	651	217
evm.utg35.7	15900	5300
evm.utg3571.1	1218	406
evm.utg3571.2	678	226
evm.utg3571.3	915	305
evm.utg3571.6	372	124
evm.utg3576.1	669	223
evm.utg3576.10	825	275
evm.utg3576.11	480	160
evm.utg3576.12	1251	417
evm.utg3576.13	1686	562
evm.utg3576.2	465	155
evm.utg3576.3	1437	479
evm.utg3576.4	1041	347
evm.utg3576.5	1434	478
evm.utg3576.6	3027	1009
evm.utg3576.7	876	292
evm.utg3576.8	606	202
evm.utg3576.9	1617	539
evm.utg35.8	1503	501
evm.utg358.1	1659	553
evm.utg358.2	240	80
evm.utg358.3	1116	372
evm.utg358.4	1938	646
evm.utg358.5	660	220
evm.utg358.6	750	250
evm.utg358.7	519	173
evm.utg358.8	1233	411
evm.utg358.9	858	286
evm.utg35893.3	414	138
evm.utg35893.4	348	116
evm.utg35893.5	336	112
evm.utg35893.6	414	138
evm.utg35893.9	459	153
evm.utg35.9	2091	697
evm.utg359.1	228	76
evm.utg359.10	978	326
evm.utg359.11	1281	427
evm.utg359.12	1176	392
evm.utg359.13	1248	416
evm.utg359.14	1944	648
evm.utg359.15	2268	756
evm.utg35.9.1.5c22ef75	1713	571
evm.utg359.16	1227	409
evm.utg359.17	2058	686
evm.utg359.18	633	211
evm.utg359.19	543	181
evm.utg359.2	1851	617
evm.utg359.20	732	244
evm.utg359.21	690	230
evm.utg359.22	1002	334
evm.utg359.23	879	293
evm.utg359.24	540	180
evm.utg359.25	339	113
evm.utg359.26	306	102
evm.utg359.3	204	68
evm.utg359.31	825	275
evm.utg359.32	1263	421
evm.utg359.33	1146	382
evm.utg359.34	543	181
evm.utg359.35	1254	418
evm.utg359.36	966	322
evm.utg359.37	714	238
evm.utg359.39	237	79
evm.utg359.4	1374	458
evm.utg359.40	786	262
evm.utg359.40.1.5c279402	927	309
evm.utg359.41	1914	638
evm.utg359.42	1254	418
evm.utg359.42.1.5c22ef93	999	333
evm.utg359.42.1.5c22ef93.1.5c279402	750	250
evm.utg359.43	315	105
evm.utg359.5	387	129
evm.utg359.6	963	321
evm.utg359.7	1356	452
evm.utg359.8	390	130
evm.utg359.9	450	150
evm.utg35997.1	1669	556
evm.utg35997.10	1326	442
evm.utg35997.2	1461	487
evm.utg35997.3	402	134
evm.utg35997.4	294	98
evm.utg35997.5	1101	367
evm.utg35997.6	1584	528
evm.utg35997.7	846	282
evm.utg36040.1	711	237
evm.utg36040.1.1.5c279408	711	237
evm.utg36040.2	8304	2768
evm.utg36040.3	5754	1918
evm.utg3605.1	1722	574
evm.utg3605.10	585	195
evm.utg3605.11	477	159
evm.utg3605.12	1317	439
evm.utg3605.13	690	230
evm.utg3605.14	1260	420
evm.utg3605.15	966	322
evm.utg3605.16	312	104
evm.utg3605.17	354	118
evm.utg3605.18	378	126
evm.utg3605.19	759	253
evm.utg3605.2	750	250
evm.utg3605.20	342	114
evm.utg3605.21	684	228
evm.utg3605.22	2301	767
evm.utg3605.23	1149	383
evm.utg3605.24	1008	336
evm.utg3605.25	465	155
evm.utg3605.26	468	156
evm.utg3605.27	375	125
evm.utg3605.3	951	317
evm.utg3605.30	699	233
evm.utg3605.31	264	88
evm.utg3605.32	483	161
evm.utg3605.33	477	159
evm.utg3605.34	1029	343
evm.utg3605.35	1134	378
evm.utg3605.36	1284	428
evm.utg3605.37	654	218
evm.utg3605.38	756	252
evm.utg3605.39	414	138
evm.utg3605.4	1065	355
evm.utg3605.41	288	96
evm.utg3605.42	525	175
evm.utg3605.43	231	77
evm.utg3605.44	471	157
evm.utg3605.45	768	256
evm.utg3605.46	225	75
evm.utg3605.47	2517	839
evm.utg3605.48	2517	839
evm.utg3605.49	927	309
evm.utg3605.5	999	333
evm.utg3605.50	951	317
evm.utg3605.51	1113	371
evm.utg3605.52	6117	2039
evm.utg3605.53	1590	530
evm.utg3605.54	612	204
evm.utg3605.55	738	246
evm.utg3605.56.57	1782	594
evm.utg3605.58	1698	566
evm.utg3605.6	423	141
evm.utg3605.7	255	85
evm.utg3605.8	351	117
evm.utg3605.9	2298	766
evm.utg36089.1	522	174
evm.utg36089.10	1497	499
evm.utg36089.11	264	88
evm.utg36089.12	345	115
evm.utg36089.2	3441	1147
evm.utg36089.3	3492	1164
evm.utg36089.4	669	223
evm.utg36089.5	894	298
evm.utg36089.6	687	229
evm.utg36089.7	672	224
evm.utg36089.8	720	240
evm.utg36089.9	360	120
evm.utg3609.1	451	150
evm.utg3609.10	1818	606
evm.utg3609.11	2271	757
evm.utg3609.12	2043	681
evm.utg3609.14	2280	760
evm.utg3609.15	2280	760
evm.utg3609.16	2688	896
evm.utg3609.17	2691	897
evm.utg3609.18	2364	788
evm.utg3609.19	225	75
evm.utg3609.2	642	214
evm.utg3609.20	1005	335
evm.utg3609.21	2718	906
evm.utg3609.22	2253	751
evm.utg3609.23	972	324
evm.utg3609.23.1.5c22ef9f	1164	388
evm.utg3609.23.1.5c27940c	732	244
evm.utg3609.23.2.5c22ef9f	972	324
evm.utg3609.24	1449	483
evm.utg3609.25	606	202
evm.utg3609.3	1044	348
evm.utg3609.4	540	180
evm.utg3609.5	1056	352
evm.utg3609.6	498	166
evm.utg3609.7	2271	757
evm.utg3609.8	1128	376
evm.utg3609.9	690	230
evm.utg3622.1	798	266
evm.utg3622.10	408	136
evm.utg3622.11	1281	427
evm.utg3622.12	762	254
evm.utg3622.13	1650	550
evm.utg3622.14	2490	830
evm.utg3622.15	453	151
evm.utg3622.16	846	282
evm.utg3622.17	393	131
evm.utg3622.18	246	82
evm.utg3622.19	2205	735
evm.utg3622.2	1677	559
evm.utg3622.20	399	133
evm.utg3622.21	2469	823
evm.utg3622.22	1869	623
evm.utg3622.23	393	131
evm.utg3622.24	924	308
evm.utg3622.25	321	107
evm.utg3622.26	600	200
evm.utg3622.27	378	126
evm.utg3622.28	291	97
evm.utg3622.29	438	146
evm.utg3622.3	975	325
evm.utg3622.30	375	125
evm.utg3622.4	600	200
evm.utg3622.5	2025	675
evm.utg3622.6	396	132
evm.utg3622.7	342	114
evm.utg3622.8	357	119
evm.utg3622.9	2913	971
evm.utg363.1	13368	4456
evm.utg363.2	2094	698
evm.utg363.3	1722	574
evm.utg363.4	660	220
evm.utg363.5	1707	569
evm.utg363.6	510	170
evm.utg363.7	438	146
evm.utg363.8	1464	488
evm.utg364.1	3108	1036
evm.utg364.10	2022	674
evm.utg364.11	1080	360
evm.utg364.12	1563	521
evm.utg364.13	768	256
evm.utg364.14	2772	924
evm.utg364.14.1.5c22efa7	2751	917
evm.utg364.14.2.5c22efa7	2688	896
evm.utg364.14.3.5c22efa7	2751	917
evm.utg364.14.4.5c22efa7	2730	910
evm.utg364.14.5.5c22efa8	2268	756
evm.utg364.15	1593	531
evm.utg364.16	2502	834
evm.utg364.17	2106	702
evm.utg364.17.1.5c22efa8	1611	537
evm.utg364.18	1563	521
evm.utg364.19	384	128
evm.utg364.2	579	193
evm.utg364.20	3024	1008
evm.utg364.20.1.5c22efa8	2745	915
evm.utg364.21	1431	477
evm.utg3642.1	3207	1069
evm.utg3642.10	1533	511
evm.utg3642.11	1563	521
evm.utg3642.12	261	87
evm.utg3642.13	4626	1542
evm.utg3642.14	360	120
evm.utg3642.15	2934	978
evm.utg3642.15.1.5c22efa9	2133	711
evm.utg3642.15.1.5c22efa9.1.5c279413	1635	545
evm.utg3642.16	942	314
evm.utg364.22	7179	2393
evm.utg3642.2	5517	1839
evm.utg364.23	672	224
evm.utg3642.3	1551	517
evm.utg3642.3.1.5c22efa7	1551	517
evm.utg3642.3.2.5c22efa7	1452	484
evm.utg364.24	696	232
evm.utg3642.4	3414	1138
evm.utg364.25	1707	569
evm.utg3642.5	1029	343
evm.utg364.25.1.5c22efa8	1365	455
evm.utg364.26	1206	402
evm.utg3642.6	948	316
evm.utg364.27	315	105
evm.utg3642.7	276	92
evm.utg364.28	807	269
evm.utg3642.8	582	194
evm.utg364.29	1017	339
evm.utg3642.9	795	265
evm.utg364.3	1107	369
evm.utg364.30	1008	336
evm.utg364.30.1.5c22efa9	1005	335
evm.utg364.31	975	325
evm.utg364.32	4365	1455
evm.utg364.33	720	240
evm.utg364.34	1101	367
evm.utg364.35	1098	366
evm.utg364.36	861	287
evm.utg364.37	7209	2403
evm.utg364.38	1518	506
evm.utg364.39	1536	512
evm.utg364.4	1650	550
evm.utg364.40	933	311
evm.utg364.41	1377	459
evm.utg364.42	5847	1949
evm.utg364.42.1.5c22efaa	5802	1934
evm.utg364.43	513	171
evm.utg364.44	1401	467
evm.utg364.44.1.5c22efab	1344	448
evm.utg364.45	537	179
evm.utg364.46	1704	568
evm.utg364.46.1.5c22efab	1674	558
evm.utg364.46.2.5c22efab	1242	414
evm.utg364.46.2.5c22efab.1.5c279418	993	331
evm.utg364.47	17907	5969
evm.utg364.48	639	213
evm.utg364.49	1476	492
evm.utg364.5	456	152
evm.utg364.50	474	158
evm.utg364.51	3525	1175
evm.utg364.52	1461	487
evm.utg364.53	1029	343
evm.utg364.54	4965	1655
evm.utg364.55	31371	10457
evm.utg364.56	1161	387
evm.utg364.57	1314	438
evm.utg364.58	2316	772
evm.utg364.59	819	273
evm.utg364.6	579	193
evm.utg364.60	351	117
evm.utg364.61	2727	909
evm.utg364.62	1203	401
evm.utg364.63	1338	446
evm.utg364.64	2652	884
evm.utg364.65	1182	394
evm.utg364.66	1809	603
evm.utg364.67	1686	562
evm.utg364.68	1284	428
evm.utg364.7	7536	2512
evm.utg364.8	789	263
evm.utg364.9	2025	675
evm.utg36508.1	579	193
evm.utg36508.2	1116	372
evm.utg36508.3	2898	966
evm.utg36508.4	432	144
evm.utg36508.5	624	208
evm.utg36508.6	309	103
evm.utg36649.1	381	127
evm.utg36649.2	459	153
evm.utg36649.3	1416	472
evm.utg3669.1	846	282
evm.utg3669.10	522	174
evm.utg3669.11	417	139
evm.utg3669.12	498	166
evm.utg3669.13	465	155
evm.utg3669.2	399	133
evm.utg3669.3	396	132
evm.utg3669.4	1335	445
evm.utg3669.5	1122	374
evm.utg3669.6	630	210
evm.utg3669.7	942	314
evm.utg3669.8	600	200
evm.utg3669.9	1236	412
evm.utg36717.1	1125	375
evm.utg36717.10	285	95
evm.utg36717.11	4194	1398
evm.utg36717.12	1215	405
evm.utg36717.13	954	318
evm.utg36717.14	3804	1268
evm.utg36717.15	792	264
evm.utg36717.16	963	321
evm.utg36717.17	2496	832
evm.utg36717.18	1395	465
evm.utg36717.19	855	285
evm.utg36717.2	1296	432
evm.utg36717.20	477	159
evm.utg36717.3	879	293
evm.utg36717.4	345	115
evm.utg36717.5	504	168
evm.utg36717.6	507	169
evm.utg36717.7	261	87
evm.utg36717.8	3021	1007
evm.utg36717.8.1.5c22efb0	2229	743
evm.utg36717.9	501	167
evm.utg3677.1	276	92
evm.utg3677.10	588	196
evm.utg3677.11	396	132
evm.utg3677.12	252	84
evm.utg3677.13	279	93
evm.utg3677.14	225	75
evm.utg3677.15	507	169
evm.utg3677.16	537	179
evm.utg3677.17	2748	916
evm.utg3677.18	1698	566
evm.utg3677.2	1080	360
evm.utg3677.21	381	127
evm.utg3677.22	720	240
evm.utg3677.23	348	116
evm.utg3677.24	336	112
evm.utg3677.25	1665	555
evm.utg3677.26	279	93
evm.utg3677.27.29	5259	1753
evm.utg3677.28	327	109
evm.utg3677.3	576	192
evm.utg3677.30	4212	1404
evm.utg3677.30.1.5c22efb3	3657	1219
evm.utg3677.30.2.5c22efb3	3870	1290
evm.utg3677.30.3.5c22efb3	4767	1589
evm.utg3677.31	879	293
evm.utg3677.32	2583	861
evm.utg3677.32.1.5c22efb3	2124	708
evm.utg3677.33	705	235
evm.utg3677.34	615	205
evm.utg3677.35	414	138
evm.utg3677.36	828	276
evm.utg3677.37	1023	341
evm.utg3677.38	807	269
evm.utg3677.39	429	143
evm.utg3677.4	522	174
evm.utg3677.40	639	213
evm.utg3677.40.1.5c22efb4	636	212
evm.utg3677.41	483	161
evm.utg3677.42	1026	342
evm.utg3677.43	537	179
evm.utg3677.44	717	239
evm.utg3677.5	1905	635
evm.utg3677.6	390	130
evm.utg3677.7	219	73
evm.utg3677.8	873	291
evm.utg3677.9	1797	599
evm.utg3677.9.1.5c22efb2	1797	599
evm.utg3678.1	1395	465
evm.utg3678.1.1.5c22efb4	1395	465
evm.utg3678.2	243	81
evm.utg3678.3	2604	868
evm.utg3678.3.1.5c22efb4	2604	868
evm.utg3678.4	1239	413
evm.utg3697.1	1122	374
evm.utg3697.2	984	328
evm.utg3697.3	984	328
evm.utg3697.4	1290	430
evm.utg3697.5	885	295
evm.utg3697.6	744	248
evm.utg3697.7	2322	774
evm.utg3697.8	1362	454
evm.utg3697.9	669	223
evm.utg36986.1	573	191
evm.utg36986.2	1227	409
evm.utg36986.2.1.5c22efb7	1128	376
evm.utg36986.2.2.5c22efb7	975	325
evm.utg36986.2.3.5c22efb7	876	292
evm.utg36986.3	1230	410
evm.utg36986.4	330	110
evm.utg36986.5	330	110
evm.utg36986.6	4410	1470
evm.utg36986.7	426	142
evm.utg370.1	570	190
evm.utg370.10	630	210
evm.utg370.100	402	134
evm.utg370.101	867	289
evm.utg370.102	768	256
evm.utg370.11	459	153
evm.utg370.12	2874	958
evm.utg370.13	4893	1631
evm.utg370.14	1089	363
evm.utg370.15	438	146
evm.utg370.16	498	166
evm.utg370.17	717	239
evm.utg370.18	675	225
evm.utg370.19	597	199
evm.utg370.2	1719	573
evm.utg370.20	2562	854
evm.utg370.21	1632	544
evm.utg370.22	1146	382
evm.utg370.23	468	156
evm.utg370.24	777	259
evm.utg370.25	585	195
evm.utg370.26	861	287
evm.utg370.27	3036	1012
evm.utg370.27.1.5c22efbf	3033	1011
evm.utg370.27.2.5c22efbf	3036	1012
evm.utg370.28	765	255
evm.utg370.29	705	235
evm.utg370.3	540	180
evm.utg370.30	1407	469
evm.utg370.31	660	220
evm.utg370.32	1248	416
evm.utg370.32.1.5c22efc0	1113	371
evm.utg370.33	1575	525
evm.utg370.34	1566	522
evm.utg370.34.1.5c22efbd	1566	522
evm.utg370.35	1080	360
evm.utg370.36	765	255
evm.utg370.37	11589	3863
evm.utg370.37.1.5c22efbd	10878	3626
evm.utg370.38	1839	613
evm.utg370.38.1.5c22efbd	1257	419
evm.utg370.39	2667	889
evm.utg370.4	717	239
evm.utg370.40	777	259
evm.utg370.41	1560	520
evm.utg370.42	696	232
evm.utg370.43	285	95
evm.utg370.44	639	213
evm.utg370.45	408	136
evm.utg370.46	846	282
evm.utg370.47	909	303
evm.utg370.48	921	307
evm.utg370.49	669	223
evm.utg370.5	1308	436
evm.utg370.50	357	119
evm.utg370.51	825	275
evm.utg370.52	882	294
evm.utg370.53	447	149
evm.utg370.54	2184	728
evm.utg370.55	576	192
evm.utg370.56	1035	345
evm.utg370.57	360	120
evm.utg370.58	393	131
evm.utg370.59	1524	508
evm.utg370.6	1482	494
evm.utg370.60	450	150
evm.utg370.61	1674	558
evm.utg370.62	279	93
evm.utg370.63	1680	560
evm.utg370.64	210	70
evm.utg370.65	1680	560
evm.utg370.66	468	156
evm.utg370.67	2241	747
evm.utg370.68	285	95
evm.utg370.69	285	95
evm.utg370.7	1428	476
evm.utg370.70	870	290
evm.utg370.71	1509	503
evm.utg370.72	1515	505
evm.utg370.73	438	146
evm.utg370.74.76.79	3639	1213
evm.utg370.75	423	141
evm.utg370.77	1059	353
evm.utg370.78	252	84
evm.utg370.8	774	258
evm.utg370.80	1329	443
evm.utg370.81	2451	817
evm.utg370.82	1482	494
evm.utg370.83	3480	1160
evm.utg370.84	2952	984
evm.utg370.85.86	1371	457
evm.utg370.87	744	248
evm.utg370.88	9069	3023
evm.utg370.89	864	288
evm.utg370.9	996	332
evm.utg370.90	504	168
evm.utg370.91	1149	383
evm.utg370.92	225	75
evm.utg370.93	264	88
evm.utg370.94	405	135
evm.utg370.95	570	190
evm.utg370.96	945	315
evm.utg370.97	1053	351
evm.utg370.98	1710	570
evm.utg370.99	531	177
evm.utg372.1	648	216
evm.utg372.10	318	106
evm.utg372.11	444	148
evm.utg372.12	1458	486
evm.utg372.13	1590	530
evm.utg372.14	498	166
evm.utg372.15	1665	555
evm.utg372.15.1.5c22efc8	1269	423
evm.utg372.15.1.5c22efc8.1.5c27942e	1605	535
evm.utg372.15.1.5c22efc8.2.5c27942e	1269	423
evm.utg372.16	237	79
evm.utg372.17	987	329
evm.utg372.17.1.5c22efc8	891	297
evm.utg372.18	294	98
evm.utg372.19	792	264
evm.utg372.2	1080	360
evm.utg372.20	1041	347
evm.utg372.21	369	123
evm.utg3722.1	630	210
evm.utg3722.10	2256	752
evm.utg3722.11	1068	356
evm.utg3722.12	252	84
evm.utg3722.13	2328	776
evm.utg3722.14	1473	491
evm.utg3722.15	1731	577
evm.utg3722.16	3255	1085
evm.utg3722.17	951	317
evm.utg3722.18	972	324
evm.utg3722.19	1749	583
evm.utg372.22	1632	544
evm.utg3722.2	618	206
evm.utg3722.20	1899	633
evm.utg3722.21	1239	413
evm.utg3722.22	4530	1510
evm.utg3722.22.1.5c22efc4	4461	1487
evm.utg3722.22.2.5c22efc4	4104	1368
evm.utg3722.22.3.5c22efc4	4035	1345
evm.utg3722.23	1815	605
evm.utg3722.24	516	172
evm.utg3722.25	2598	866
evm.utg3722.26	894	298
evm.utg3722.27	1608	536
evm.utg3722.28	360	120
evm.utg3722.29	411	137
evm.utg372.23	453	151
evm.utg3722.3	1071	357
evm.utg3722.30	1998	666
evm.utg3722.30.1.5c22efc4	1962	654
evm.utg3722.31	972	324
evm.utg3722.32	735	245
evm.utg3722.33	969	323
evm.utg3722.34	858	286
evm.utg3722.35	1446	482
evm.utg3722.36	3282	1094
evm.utg3722.37	942	314
evm.utg372.24	825	275
evm.utg3722.4	2058	686
evm.utg3722.40	651	217
evm.utg372.25	783	261
evm.utg3722.5	2040	680
evm.utg372.26	1374	458
evm.utg3722.6	435	145
evm.utg372.26.1.5c22efc9	1374	458
evm.utg372.26.2.5c22efc9	1212	404
evm.utg372.26.3.5c22efc9	1227	409
evm.utg372.27	2502	834
evm.utg3722.7	396	132
evm.utg372.27.1.5c22efc3	2151	717
evm.utg372.27.2.5c22efc3	1833	611
evm.utg372.27.3.5c22efc3	2544	848
evm.utg372.28	714	238
evm.utg3722.8	381	127
evm.utg372.29	906	302
evm.utg3722.9	957	319
evm.utg372.3	1386	462
evm.utg372.30	321	107
evm.utg372.30.1.5c22efc9	273	91
evm.utg372.31	960	320
evm.utg372.32	2706	902
evm.utg372.33	684	228
evm.utg372.33.1.5c22efca	684	228
evm.utg372.34	2292	764
evm.utg372.35	2052	684
evm.utg372.36	1377	459
evm.utg372.37	1647	549
evm.utg372.38	855	285
evm.utg372.39	1074	358
evm.utg372.40	744	248
evm.utg372.41	300	100
evm.utg372.42	3114	1038
evm.utg372.43	660	220
evm.utg372.44	1086	362
evm.utg372.45	759	253
evm.utg372.46	711	237
evm.utg372.4.7	1401	467
evm.utg372.47	690	230
evm.utg372.4.7.1.5c27942d	1404	468
evm.utg372.4.7.2.5c27942e	1359	453
evm.utg372.4.7.3.5c27942e	1281	427
evm.utg372.4.7.4.5c27942e	1272	424
evm.utg372.4.7.5.5c27942e	1191	397
evm.utg372.4.7.6.5c27942e	1065	355
evm.utg372.48	2220	740
evm.utg372.49	588	196
evm.utg372.5	372	124
evm.utg372.50	1149	383
evm.utg372.51	408	136
evm.utg372.6	225	75
evm.utg372.8	2535	845
evm.utg37289.1	303	101
evm.utg37289.2	1293	431
evm.utg37289.3	1584	528
evm.utg37289.3.1.5c22efc9	1182	394
evm.utg37289.3.1.5c22efc9.1.5c27942e	1008	336
evm.utg37289.4	1128	376
evm.utg37289.5	495	165
evm.utg37289.6	816	272
evm.utg372.9	1353	451
evm.utg37453.1	564	188
evm.utg37453.2	480	160
evm.utg37453.3	423	141
evm.utg37453.4	2895	965
evm.utg37453.5	1476	492
evm.utg37453.6	735	245
evm.utg37453.7	1092	364
evm.utg375.1	828	276
evm.utg37512.1	645	215
evm.utg37512.2	1848	616
evm.utg37512.3	1809	603
evm.utg37512.4	363	121
evm.utg375.2	2262	754
evm.utg375.2.1.5c22efcb	2010	670
evm.utg375.2.2.5c22efcb	2097	699
evm.utg375.3	1422	474
evm.utg3753.1	420	140
evm.utg3753.10	3012	1004
evm.utg3753.10.1.5c22efcf	2160	720
evm.utg3753.10.1.5c22efcf.1.5c279434	2064	688
evm.utg3753.11	1656	552
evm.utg3753.12	636	212
evm.utg3753.13	1428	476
evm.utg3753.14	1071	357
evm.utg3753.15	600	200
evm.utg3753.16	492	164
evm.utg3753.17	306	102
evm.utg3753.18	5823	1941
evm.utg3753.19	1104	368
evm.utg3753.2	1191	397
evm.utg3753.20	1404	468
evm.utg3753.21	1050	350
evm.utg3753.22	1131	377
evm.utg3753.23	513	171
evm.utg3753.24	321	107
evm.utg3753.25	3591	1197
evm.utg3753.26	3837	1279
evm.utg3753.27	468	156
evm.utg3753.28	402	134
evm.utg3753.29	825	275
evm.utg3753.3	1227	409
evm.utg3753.30	1065	355
evm.utg3753.31	1038	346
evm.utg3753.32	1020	340
evm.utg3753.33	270	90
evm.utg3753.34	5112	1704
evm.utg3753.35	318	106
evm.utg3753.36	387	129
evm.utg3753.37	2595	865
evm.utg3753.38	2775	925
evm.utg3753.39	2247	749
evm.utg3753.39.1.5c22efcd	1959	653
evm.utg3753.4	558	186
evm.utg3753.40	4197	1399
evm.utg3753.41	1611	537
evm.utg3753.42	1872	624
evm.utg3753.43	663	221
evm.utg3753.44	3120	1040
evm.utg3753.45	2298	766
evm.utg3753.46	381	127
evm.utg3753.47	2853	951
evm.utg3753.48	1233	411
evm.utg3753.49	4614	1538
evm.utg3753.5	2676	892
evm.utg3753.52	987	329
evm.utg3753.53	201	67
evm.utg3753.54	5295	1765
evm.utg3753.55	2451	817
evm.utg3753.56	3660	1220
evm.utg3753.57	1338	446
evm.utg3753.58	1188	396
evm.utg3753.59	1311	437
evm.utg3753.6	1680	560
evm.utg3753.60	246	82
evm.utg3753.61	1311	437
evm.utg3753.6.1.5c22efce	1524	508
evm.utg3753.62	557	185
evm.utg3753.63	843	281
evm.utg3753.64	1035	345
evm.utg3753.7	2124	708
evm.utg3753.8	498	166
evm.utg3753.9	1989	663
evm.utg376.1	513	171
evm.utg376.10	1389	463
evm.utg376.11	234	78
evm.utg3761.1	570	190
evm.utg3761.10	945	315
evm.utg3761.11	2139	713
evm.utg3761.12	438	146
evm.utg3761.13	555	185
evm.utg3761.14	336	112
evm.utg3761.15	489	163
evm.utg3761.16	258	86
evm.utg3761.17	5829	1943
evm.utg3761.18	579	193
evm.utg3761.19	225	75
evm.utg376.12	2022	674
evm.utg3761.2	3615	1205
evm.utg3761.20	1395	465
evm.utg3761.21	1551	517
evm.utg376.12.1.5c22efd0	1968	656
evm.utg3761.22	3669	1223
evm.utg376.12.2.5c22efd0	1782	594
evm.utg3761.23	1104	368
evm.utg376.12.3.5c22efd0	1557	519
evm.utg3761.24	375	125
evm.utg3761.25	246	82
evm.utg3761.26	1395	465
evm.utg3761.27	1728	576
evm.utg3761.28	900	300
evm.utg3761.29	1173	391
evm.utg376.13	420	140
evm.utg3761.3	1206	402
evm.utg3761.30	741	247
evm.utg3761.31	375	125
evm.utg3761.32	702	234
evm.utg3761.33	3597	1199
evm.utg3761.33.1.5c22efd3	2877	959
evm.utg376.14	1557	519
evm.utg3761.4	825	275
evm.utg376.15	1206	402
evm.utg3761.5	1269	423
evm.utg376.16	1341	447
evm.utg3761.6	1128	376
evm.utg376.17	1572	524
evm.utg3761.7	1137	379
evm.utg3761.7.1.5c22efd3	957	319
evm.utg376.18	1485	495
evm.utg3761.8	1719	573
evm.utg376.19	2511	837
evm.utg3761.9	1095	365
evm.utg376.2	216	72
evm.utg376.20	2217	739
evm.utg376.21	846	282
evm.utg376.22	432	144
evm.utg376.23	585	195
evm.utg376.24	252	84
evm.utg376.25	1890	630
evm.utg376.26	990	330
evm.utg376.27	9717	3239
evm.utg376.28	486	162
evm.utg376.29	2340	780
evm.utg376.3	261	87
evm.utg376.30	1047	349
evm.utg376.31	204	68
evm.utg376.32	315	105
evm.utg376.33	426	142
evm.utg376.34	828	276
evm.utg37634.1	735	245
evm.utg376.34.1.5c22efd0	1005	335
evm.utg37634.2	741	247
evm.utg37634.3	6714	2238
evm.utg37634.3.1.5c22efd4	6423	2141
evm.utg37634.4	837	279
evm.utg37634.5	1983	661
evm.utg37634.6	708	236
evm.utg37634.7	1416	472
evm.utg376.35	1617	539
evm.utg376.36	1401	467
evm.utg376.37	1917	639
evm.utg376.38	918	306
evm.utg376.39	381	127
evm.utg376.4	561	187
evm.utg376.40	4398	1466
evm.utg376.41	807	269
evm.utg376.42	306	102
evm.utg376.43	582	194
evm.utg376.43.1.5c22efd1	531	177
evm.utg376.43.2.5c22efd1	519	173
evm.utg376.44	1269	423
evm.utg376.45	1356	452
evm.utg376.46	825	275
evm.utg376.47	1179	393
evm.utg376.48	258	86
evm.utg376.49	1152	384
evm.utg376.5	1299	433
evm.utg376.50	4002	1334
evm.utg376.51	1044	348
evm.utg376.5.1.5c22efcf	1299	433
evm.utg376.52	3306	1102
evm.utg376.53	747	249
evm.utg376.54	3738	1246
evm.utg376.55	621	207
evm.utg376.55.1.5c22efd1	519	173
evm.utg376.56	1002	334
evm.utg376.57	1635	545
evm.utg376.58	276	92
evm.utg376.58.1.5c279432	246	82
evm.utg376.59	390	130
evm.utg376.6	3891	1297
evm.utg376.60	387	129
evm.utg376.61	711	237
evm.utg376.62	777	259
evm.utg376.62.1.5c22efd2	651	217
evm.utg376.63	909	303
evm.utg376.63.1.5c22efce	888	296
evm.utg376.64	453	151
evm.utg376.65	921	307
evm.utg376.66	555	185
evm.utg376.67	558	186
evm.utg376.68	2931	977
evm.utg376.68.1.5c22efd2	2934	978
evm.utg376.69	360	120
evm.utg376.7	342	114
evm.utg376.70	762	254
evm.utg376.71	336	112
evm.utg376.72	927	309
evm.utg376.73	408	136
evm.utg376.74	264	88
evm.utg376.8	612	204
evm.utg376.9	2763	921
evm.utg376.9.1.5c22efcf	2793	931
evm.utg37697.1.6	1089	363
evm.utg37697.2	2694	898
evm.utg37697.3	2361	787
evm.utg37697.4	573	191
evm.utg37697.5	975	325
evm.utg377.1	3099	1033
evm.utg377.10	465	155
evm.utg377.11	1584	528
evm.utg377.12	570	190
evm.utg377.13	297	99
evm.utg377.14	795	265
evm.utg377.15	1017	339
evm.utg377.18	1707	569
evm.utg377.19	1743	581
evm.utg377.2	1803	601
evm.utg377.20	480	160
evm.utg377.21	1212	404
evm.utg377.22	324	108
evm.utg377.23	2478	826
evm.utg377.24	1845	615
evm.utg377.24.1.5c22efd8	1443	481
evm.utg377.25	270	90
evm.utg377.26	1569	523
evm.utg377.26.1.5c22efd6	1533	511
evm.utg377.26.2.5c22efd6	1572	524
evm.utg377.27	1290	430
evm.utg377.27.1.5c22efd6	1047	349
evm.utg377.28	576	192
evm.utg377.29	537	179
evm.utg377.3	876	292
evm.utg377.30	555	185
evm.utg377.31	3789	1263
evm.utg377.32	2130	710
evm.utg377.33	1038	346
evm.utg377.34	552	184
evm.utg377.35	1362	454
evm.utg377.36	882	294
evm.utg377.37	1407	469
evm.utg377.38	588	196
evm.utg377.39	4203	1401
evm.utg377.40	3894	1298
evm.utg377.41	957	319
